names,lUnknown,rUnknown,lG_and_S_frontomargin,rG_and_S_frontomargin,lG_and_S_occipital_inf,rG_and_S_occipital_inf,lG_and_S_paracentral,rG_and_S_paracentral,lG_and_S_subcentral,rG_and_S_subcentral,lG_and_S_transv_frontopol,rG_and_S_transv_frontopol,lG_and_S_cingul-Ant,rG_and_S_cingul-Ant,lG_and_S_cingul-Mid-Ant,rG_and_S_cingul-Mid-Ant,lG_and_S_cingul-Mid-Post,rG_and_S_cingul-Mid-Post,lG_cingul-Post-dorsal,rG_cingul-Post-dorsal,lG_cingul-Post-ventral,rG_cingul-Post-ventral,lG_cuneus,rG_cuneus,lG_front_inf-Opercular,rG_front_inf-Opercular,lG_front_inf-Orbital,rG_front_inf-Orbital,lG_front_inf-Triangul,rG_front_inf-Triangul,lG_front_middle,rG_front_middle,lG_front_sup,rG_front_sup,lG_Ins_lg_and_S_cent_ins,rG_Ins_lg_and_S_cent_ins,lG_insular_short,rG_insular_short,lG_occipital_middle,rG_occipital_middle,lG_occipital_sup,rG_occipital_sup,lG_oc-temp_lat-fusifor,rG_oc-temp_lat-fusifor,lG_oc-temp_med-Lingual,rG_oc-temp_med-Lingual,lG_oc-temp_med-Parahip,rG_oc-temp_med-Parahip,lG_orbital,rG_orbital,lG_pariet_inf-Angular,rG_pariet_inf-Angular,lG_pariet_inf-Supramar,rG_pariet_inf-Supramar,lG_parietal_sup,rG_parietal_sup,lG_postcentral,rG_postcentral,lG_precentral,rG_precentral,lG_precuneus,rG_precuneus,lG_rectus,rG_rectus,lG_subcallosal,rG_subcallosal,lG_temp_sup-G_T_transv,rG_temp_sup-G_T_transv,lG_temp_sup-Lateral,rG_temp_sup-Lateral,lG_temp_sup-Plan_polar,rG_temp_sup-Plan_polar,lG_temp_sup-Plan_tempo,rG_temp_sup-Plan_tempo,lG_temporal_inf,rG_temporal_inf,lG_temporal_middle,rG_temporal_middle,lLat_Fis-ant-Horizont,rLat_Fis-ant-Horizont,lLat_Fis-ant-Vertical,rLat_Fis-ant-Vertical,lLat_Fis-post,rLat_Fis-post,lMedial_wall,rMedial_wall,lPole_occipital,rPole_occipital,lPole_temporal,rPole_temporal,lS_calcarine,rS_calcarine,lS_central,rS_central,lS_cingul-Marginalis,rS_cingul-Marginalis,lS_circular_insula_ant,rS_circular_insula_ant,lS_circular_insula_inf,rS_circular_insula_inf,lS_circular_insula_sup,rS_circular_insula_sup,lS_collat_transv_ant,rS_collat_transv_ant,lS_collat_transv_post,rS_collat_transv_post,lS_front_inf,rS_front_inf,lS_front_middle,rS_front_middle,lS_front_sup,rS_front_sup,lS_interm_prim-Jensen,rS_interm_prim-Jensen,lS_intrapariet_and_P_trans,rS_intrapariet_and_P_trans,lS_oc_middle_and_Lunatus,rS_oc_middle_and_Lunatus,lS_oc_sup_and_transversal,rS_oc_sup_and_transversal,lS_occipital_ant,rS_occipital_ant,lS_oc-temp_lat,rS_oc-temp_lat,lS_oc-temp_med_and_Lingual,rS_oc-temp_med_and_Lingual,lS_orbital_lateral,rS_orbital_lateral,lS_orbital_med-olfact,rS_orbital_med-olfact,lS_orbital-H_Shaped,rS_orbital-H_Shaped,lS_parieto_occipital,rS_parieto_occipital,lS_pericallosal,rS_pericallosal,lS_postcentral,rS_postcentral,lS_precentral-inf-part,rS_precentral-inf-part,lS_precentral-sup-part,rS_precentral-sup-part,lS_suborbital,rS_suborbital,lS_subparietal,rS_subparietal,lS_temporal_inf,rS_temporal_inf,lS_temporal_sup,rS_temporal_sup,lS_temporal_transverse,rS_temporal_transverse
G4_M_06_T1,22.8433,23.8555,29.2389,32.3630,31.9580,28.5263,25.7648,27.7467,29.1167,31.0391,32.5649,33.5012,30.8890,31.6709,30.2847,29.8630,26.0936,27.7984,31.6286,29.9574,23.3473,26.0030,31.9618,31.1930,31.4363,28.4837,29.8236,33.2864,31.9897,32.2626,29.4549,30.5868,29.4662,28.1380,23.2631,22.5294,27.7050,21.8154,29.0279,30.3440,30.0497,28.2796,26.6520,26.6310,30.5294,29.1837,21.9613,21.7875,25.9753,28.5548,29.7959,29.1398,27.9413,28.0527,28.3242,28.7442,26.5819,28.0871,25.1493,26.9101,29.7269,29.5900,28.1002,26.9517,27.0423,25.5801,22.1580,15.7814,26.6855,27.8923,23.2398,25.9680,25.2617,26.5941,28.4732,26.5103,29.3115,28.3813,32.6023,25.8325,31.6461,30.3052,28.0658,29.1217,NaN,NaN,31.2974,29.8520,25.4015,28.2461,29.6587,29.1604,24.2711,24.8199,23.7910,24.4969,28.5133,29.0082,24.4886,25.0323,29.4775,30.2502,27.4292,29.3452,31.6882,31.9108,31.6458,26.7265,30.9401,32.0111,29.5315,28.1102,32.8974,28.5346,25.3799,28.5978,27.3832,29.9266,28.9479,28.1920,31.3251,31.1668,29.7394,29.0786,27.8520,25.6290,31.2677,33.3981,31.5055,24.6873,30.1769,26.5689,31.2217,29.5395,28.2070,28.7986,25.9174,28.8367,29.1924,30.2132,29.0937,27.2275,27.2338,30.8816,31.6341,30.9788,28.2274,31.4018,28.3336,30.6263,34.0050,20.5982
G4_M_07_T1,23.1854,21.2898,31.1266,32.1952,29.8249,29.0303,27.3858,28.2413,29.7412,28.4714,31.8414,31.8677,29.5860,30.1477,29.7998,30.1187,28.7746,29.1047,29.6325,26.4976,25.1284,29.1465,32.2889,31.5258,27.9998,30.0675,27.9225,30.1232,30.7041,31.1405,30.1866,30.4391,29.3329,28.7074,27.1367,24.1947,27.0322,26.1049,33.1082,31.5321,30.8381,30.1240,28.6125,29.6974,30.4535,31.1527,22.7391,22.2006,27.6742,30.6205,28.8007,31.2606,28.6707,28.6681,27.9333,26.8700,30.1365,29.7850,27.0490,25.5973,30.4530,29.2959,30.4593,26.4439,24.4019,32.3224,26.3896,25.2990,28.1665,28.6856,26.8337,24.7039,27.0662,23.3207,28.0861,27.7125,29.4230,29.2503,32.8270,28.5448,30.1046,32.8880,31.1797,29.9240,NaN,NaN,30.7191,31.4881,28.7692,28.2315,29.6047,31.4093,28.6991,27.9118,28.8632,27.3233,26.9521,29.8272,23.6089,24.0490,29.4504,28.7728,27.8327,31.4464,27.2563,35.0534,28.3061,30.8914,31.9671,29.9976,30.8370,28.5740,28.2372,25.8186,30.9578,26.2492,30.4312,26.3516,33.7482,32.3449,28.6548,30.3302,27.8102,26.8203,28.2993,29.7732,32.7416,32.3464,31.0166,28.2599,32.7303,32.4299,29.9311,30.7598,27.3598,29.4402,28.2209,28.3835,29.6878,29.6365,28.3660,29.3966,28.5459,27.2485,33.8485,33.2995,30.5028,31.9769,29.0140,30.2848,35.3978,35.7073
G4_M_08_T1,21.7361,22.9489,32.4143,32.0123,30.8545,30.3011,27.6651,27.9014,28.0074,26.8551,31.3810,31.9153,31.3132,28.9602,27.8728,28.6740,27.9425,29.7902,30.0971,29.3657,22.1475,24.1180,29.3076,28.1478,29.0961,28.8958,29.4224,33.2096,30.9801,32.5523,29.6839,30.5291,29.4197,28.5577,21.1467,25.3775,26.0268,23.6889,31.3337,31.4752,31.9054,28.0360,29.9992,30.0574,31.0458,30.9221,22.3825,25.2890,28.7815,28.3013,32.1907,29.6222,29.0061,30.3999,29.4930,28.4489,28.7639,27.5224,25.0802,26.3413,29.8914,31.4954,27.8364,27.1185,31.6266,25.1414,22.8469,18.8454,28.5333,28.6875,22.3336,25.7156,25.0984,26.1773,28.4055,30.4238,30.6800,29.0593,29.9186,31.3161,36.7720,28.2013,28.5156,29.4974,NaN,NaN,30.3309,31.1272,28.4473,28.4143,28.6249,29.2092,26.1913,25.8186,29.6986,30.4755,29.7094,28.3214,25.6253,25.9169,27.2514,27.6241,27.7646,27.2058,37.2383,30.1924,28.0120,29.4760,30.6799,30.4980,27.6434,28.2684,29.4721,28.5929,29.9531,27.8680,27.4196,32.9473,34.4720,32.8623,31.8272,30.9383,28.7783,30.6068,28.3325,28.7225,29.5081,30.7854,32.9764,32.1889,34.3257,32.1893,30.8930,29.3614,27.2860,26.6050,28.5721,29.8615,29.5015,30.2876,28.1304,27.7454,29.9991,31.4938,29.7955,31.8496,30.6142,31.4244,31.0096,28.6791,32.4847,26.0654
G4_M_10_T1,23.3212,21.7649,30.3916,31.1452,31.2866,31.0089,28.5690,28.3462,29.3815,29.4566,30.3947,27.0252,28.2077,30.5082,28.5879,29.2762,25.3176,29.3927,26.8202,26.9677,21.5651,25.5219,31.5891,31.2409,28.9434,30.0096,27.9369,31.7461,28.7421,30.4976,28.8539,28.3639,27.6330,28.7618,25.1713,23.9901,23.1237,25.8788,28.5167,28.4075,31.0318,28.8987,25.1054,24.8357,29.4508,28.9206,20.7251,23.2710,25.9268,29.4547,28.7895,28.3374,27.0829,26.7631,29.3054,26.7961,29.3241,26.3506,23.8337,25.4811,28.2943,30.5221,28.0459,27.4362,34.1109,29.4087,22.9713,23.2543,28.9192,25.4572,23.4991,23.2506,25.7433,26.9318,26.8392,28.1858,26.8584,27.5400,26.0322,27.7816,33.1569,28.0633,28.3750,29.1684,NaN,NaN,29.6110,31.4392,25.8688,24.2679,29.2770,29.4037,24.5985,25.8332,26.4545,28.2492,27.0258,28.4501,25.0504,23.2179,28.0363,28.2443,27.4252,29.7293,33.3958,31.1131,28.4113,26.1345,30.5489,29.2889,28.3929,26.4273,32.6903,27.9668,28.0337,27.1896,31.7156,33.2266,31.7845,28.9557,28.6919,31.5540,29.2612,26.9266,26.8034,22.7279,30.6787,28.3228,31.3254,29.7517,31.4769,28.9904,30.1453,30.0868,29.2019,29.1800,27.3855,24.4487,29.1506,29.2779,23.6904,25.3022,28.3164,28.3993,31.6746,31.0118,30.2425,29.5707,28.6190,29.1640,32.8943,32.8111
G4_M_11_T1,22.3334,20.9909,31.2868,34.9066,27.7392,30.8314,29.8100,28.5102,28.5771,30.6246,31.8900,31.3282,29.6242,28.9396,29.7341,31.8190,30.3931,27.9898,27.8424,28.6188,30.1456,27.4925,31.3719,29.9015,29.7273,28.8601,29.6949,30.5729,32.7240,33.4964,30.7095,29.4729,29.1101,29.5966,23.5451,25.3939,23.1297,25.3186,29.7727,31.7458,31.0840,31.3182,27.8137,27.6407,27.9850,30.8207,22.4346,22.6187,30.5283,29.0216,31.1380,30.8490,27.9102,29.0306,28.7707,26.6525,26.9540,25.8333,25.2194,25.3889,31.2801,29.9063,26.1340,30.6311,35.4794,24.1487,22.6346,15.1498,28.7979,29.0602,23.7389,26.4440,26.7480,23.5182,28.0566,28.4832,29.0030,30.3988,32.7126,34.6409,29.3092,36.4924,27.8181,29.3585,NaN,NaN,30.7467,30.0491,26.8532,28.9244,30.4584,31.4334,26.1301,26.1668,26.7513,27.5853,28.2936,29.9197,22.6988,22.4143,28.5042,26.4422,30.0756,29.2904,33.3550,30.4338,30.2169,30.6761,33.0425,31.9928,29.6335,29.1330,31.0713,29.2869,29.3047,28.2658,33.6192,29.6510,32.4675,31.4872,32.5035,32.5787,33.5490,31.8634,30.8788,27.8734,29.8009,32.7698,32.4299,27.0030,32.3472,32.2110,29.4086,31.8931,27.3797,29.2748,26.8481,27.1334,30.9093,30.2243,29.1407,26.6423,31.2136,35.6848,31.4021,33.4584,33.6411,28.3589,30.6502,30.4551,27.4844,25.7366
G4_M_12_T1,21.9029,21.0711,31.8342,31.2209,29.3068,29.2670,28.1487,27.9700,29.3976,30.4446,27.9532,29.7864,30.3288,27.9605,27.5125,27.4856,29.9113,29.8768,26.3838,29.7169,26.2487,22.8530,31.1646,30.9020,28.7115,28.1687,29.9365,30.4834,29.4599,28.4483,30.2355,28.9287,28.5335,27.4315,25.1432,28.3730,25.6515,27.5199,32.3320,30.7002,32.3577,28.3556,27.6316,28.5910,28.8754,28.8953,22.1032,24.8380,26.7675,27.6140,30.1407,31.7464,28.7261,31.3671,30.0199,28.5922,27.5339,27.4417,26.3981,25.7132,29.3273,30.2318,27.5935,26.5718,29.3946,23.7591,22.3855,22.4864,27.6429,27.8989,23.8990,23.7003,23.1352,26.9032,28.4641,26.0540,28.8853,28.8294,29.2725,27.6073,28.7743,25.3405,29.1632,31.4014,NaN,NaN,31.2403,32.3913,27.9715,29.1614,28.7373,30.1216,27.0939,28.0659,29.6161,26.8840,26.9460,30.2466,24.8177,23.7263,28.9955,28.4172,30.1524,24.7004,30.3124,31.7714,29.6050,27.9320,30.3696,30.4443,26.8818,27.5093,28.5628,32.3049,29.8247,27.3319,32.3328,28.7816,32.9215,30.3504,31.4284,29.8188,29.0698,28.1115,27.1931,27.2199,26.7802,29.2767,30.3802,27.7810,31.3828,31.0289,31.3161,30.5680,27.0104,28.9188,27.9358,26.9633,28.7188,28.7186,27.6017,28.1290,24.5223,35.2340,33.1547,32.0799,30.4372,30.2038,27.4086,28.8901,34.2910,34.4377
G4_M_13_T1,21.4863,21.0418,30.8508,32.3959,27.5110,29.8546,28.9439,30.3272,29.6190,30.4304,32.2229,31.2620,28.1684,29.8059,29.2581,30.0489,32.4604,29.2129,29.6366,31.9136,28.3476,25.6305,28.6511,30.9588,28.6873,28.5259,30.8780,29.7160,28.0873,31.2607,28.7540,27.8953,27.4886,26.4283,24.4677,24.9181,27.4496,26.8975,29.7921,29.1423,28.1358,28.8068,26.2683,26.7080,30.5211,26.5671,22.5679,23.9268,28.8019,28.2152,30.4180,30.7552,29.0434,28.0575,29.1279,27.6425,26.7019,25.6135,25.8338,25.4235,29.6506,28.3190,26.4165,30.1607,30.2304,21.2890,28.5782,23.8138,28.0978,27.3967,23.7814,25.0216,30.0493,25.0181,27.7207,26.7977,27.8795,28.4611,32.8656,32.5768,28.9963,26.9388,28.2840,29.5659,NaN,NaN,30.3803,30.7301,27.5739,26.2124,26.8864,26.5873,28.2898,27.4745,29.6910,29.2986,31.8961,30.6853,23.1149,21.6854,28.7993,30.9497,27.7229,27.7259,27.0816,31.2149,29.6519,27.3507,30.7900,29.4919,28.5584,25.9058,28.8439,29.2871,29.3299,27.9038,30.5028,27.3955,29.7872,28.6424,30.9180,28.8967,27.9965,26.2677,28.8179,24.2570,23.9278,32.1478,25.6833,26.4370,29.2913,29.8485,28.6666,29.1755,27.6976,28.1432,28.3428,28.7059,24.7565,28.6299,27.7721,27.1721,28.7101,37.5858,31.3877,32.9495,29.3580,31.5243,28.1936,28.4626,33.6276,33.2045
G4_M_14_T1,23.2135,20.4240,31.1919,32.0308,27.8110,27.4469,27.8750,27.8587,28.9905,28.7207,29.3561,31.8834,29.8046,28.3713,27.7830,28.0756,30.8330,29.6329,31.2554,29.0676,23.4653,22.1076,29.1514,27.3423,28.3393,26.8762,29.4981,30.8555,27.7262,29.5786,28.0827,28.2930,27.1491,27.0935,28.8012,24.7524,28.4249,30.3167,30.5609,29.4476,29.1870,28.7453,22.7934,25.9640,27.6577,28.1634,21.8646,22.2989,26.0836,28.5768,29.9953,29.6035,29.5229,29.2078,26.1753,26.5198,25.0429,25.9720,25.4834,23.9569,28.6398,27.9259,24.2711,26.8052,24.9396,23.5806,23.5979,24.0670,27.7787,26.8081,23.7624,23.8318,22.9983,26.0649,27.8465,25.2297,27.4380,27.3495,27.6169,22.2447,29.7857,30.1995,32.0184,30.7003,NaN,NaN,29.9206,29.7163,27.2087,28.5781,28.9737,29.8514,27.1062,27.7963,28.2431,28.6462,28.0805,28.3996,25.3112,23.8569,29.8619,29.1977,27.4413,26.1735,32.4905,31.6078,29.2451,29.3817,33.0321,31.7996,27.8434,27.1790,31.0804,23.1922,28.3196,28.7373,29.6735,31.5929,31.6528,32.1890,29.9970,24.2655,28.0743,27.6414,27.5700,25.6504,32.1753,24.9552,31.0093,31.8558,31.3972,30.7578,30.9986,30.7854,29.6484,30.1933,30.2128,27.2293,27.6470,24.7703,24.6544,27.6645,25.2897,34.1775,32.6087,33.2102,26.6084,27.7624,29.3379,28.0754,32.7693,31.9754
G4_M_15_T1,21.4499,20.7644,32.8804,32.7640,30.5705,30.5414,28.6571,26.7186,30.4098,30.0147,31.1735,32.6010,29.2630,31.4885,31.2565,32.5723,30.3914,30.8964,23.8041,30.4425,25.1121,26.7390,30.2612,30.1363,27.3435,29.6259,33.7645,30.0971,34.0710,33.1298,30.1366,30.0098,28.1537,28.1085,21.1171,20.6486,24.1316,23.9977,31.4615,31.8680,30.5218,28.7549,25.5591,24.4147,32.0069,28.0352,23.6627,22.4254,29.4412,28.4068,29.3204,29.6798,29.4612,30.6949,28.9991,25.8799,26.6676,30.2076,26.7765,25.9226,30.1419,29.5417,27.5071,27.4675,33.6536,26.9401,23.0268,23.3809,29.4582,29.6886,21.8253,23.2893,26.9035,25.2904,28.3886,27.8220,30.9973,30.2373,28.3127,31.7113,30.5758,34.4902,29.4856,30.8441,NaN,NaN,30.2651,29.4657,25.7157,26.2640,34.8209,30.0074,27.5709,27.2962,28.9121,25.2431,29.7659,28.8283,24.3727,23.1745,28.2739,27.6213,26.7812,25.8105,32.5420,33.6868,31.9332,29.2225,30.2639,31.3374,29.4425,29.4948,31.2721,32.2677,27.0919,29.0722,33.4522,28.0146,33.0399,29.7088,32.0089,33.3395,27.7224,25.4110,29.8371,28.9245,31.4265,30.3459,30.8198,26.6136,32.5638,31.8102,31.9648,29.6175,28.1337,28.0698,26.5386,28.7300,32.4315,28.1500,29.6294,28.3282,29.9881,30.9742,31.9827,34.1308,29.7161,30.3518,31.1438,29.5772,30.7510,29.8322
G4_M_16_T1,21.4485,20.5996,30.5429,31.1866,29.0251,28.8385,28.8234,28.3717,28.4843,30.2605,33.5030,31.1067,29.3995,28.5849,28.7545,30.1451,27.7825,29.0907,25.8448,25.2936,27.6413,25.8553,27.1553,28.9502,29.3861,29.8828,27.0731,33.1284,33.3308,29.7431,30.4876,30.9210,28.0363,26.2579,23.0411,20.1129,20.3604,24.3058,32.7976,31.1454,30.1341,29.8579,26.7867,25.4449,29.1468,29.6578,20.8426,22.8304,29.8357,30.1116,31.9538,30.1685,29.5770,29.2626,29.3723,28.5328,29.4150,29.3985,25.3829,26.0368,28.5096,30.4421,26.2684,26.5486,36.3304,22.9469,20.7976,24.4964,28.4994,28.8925,21.3354,23.0183,26.4121,25.3979,27.3818,24.9357,29.8430,28.3665,22.2315,26.3790,26.8898,32.1048,29.6701,30.9591,NaN,NaN,29.4695,31.3865,27.9027,28.7631,29.9534,30.6505,25.6897,27.0412,27.2678,29.1052,25.9540,28.4970,21.8264,22.7922,27.4316,26.1013,25.0524,29.0307,29.9460,31.7713,29.9637,29.4029,30.3443,29.8969,27.3915,27.9924,30.7624,25.8780,27.4059,29.0707,32.3872,31.0917,29.3186,29.4543,34.1627,25.5249,30.4597,24.2132,27.4415,25.7178,30.0087,32.8271,30.0021,25.6472,31.3164,28.6448,31.3886,30.9703,26.8621,25.1536,26.8078,25.9976,26.5997,28.6110,27.3592,24.7719,35.1808,27.4180,32.9063,32.6281,30.3914,28.7138,29.6487,29.7708,31.4788,35.4640
G4_M_17_T1,21.4340,21.8104,31.7100,33.7773,29.7826,30.7647,29.3808,29.1220,29.0354,31.6243,31.8031,31.6142,28.8819,32.0012,31.8582,31.5970,27.0047,27.4522,22.7505,32.0893,23.7675,28.7934,31.5170,31.2171,28.5937,30.0634,31.0620,32.9173,31.4386,32.5515,28.3835,31.5294,28.6008,29.7045,23.2427,21.8116,22.8550,24.1490,30.8754,32.7914,30.8826,29.1946,24.4296,27.3796,29.9931,30.9323,21.4610,22.6877,28.1756,29.7489,30.9743,31.4695,31.1331,31.7686,28.5838,28.6455,29.9424,28.6432,27.3346,26.3075,31.0817,30.2943,27.7837,28.3960,30.2033,25.1457,29.3332,22.8434,28.6106,28.7807,21.1065,22.8474,27.7162,27.3777,28.6133,29.4204,30.4667,31.1301,27.6012,28.2978,30.5746,24.8761,28.8948,26.2262,NaN,NaN,32.5478,31.8673,29.0782,30.3678,29.0392,31.0996,25.6314,25.4378,23.6938,25.8118,28.4799,31.3835,23.5552,20.8687,27.3252,29.2607,28.3018,33.1192,33.6883,33.3648,30.4219,28.6986,28.6816,29.3319,27.0343,26.6517,27.0752,22.5163,28.6263,27.9939,30.7013,32.2492,32.9554,29.8303,30.4046,32.6602,29.4324,32.5134,29.3717,25.6281,33.6895,29.1413,27.3191,25.4489,33.1988,30.8101,30.6918,31.0864,26.4187,30.7302,27.6047,26.9496,31.2839,30.7927,28.3489,28.0047,34.7339,33.9620,32.0820,31.6552,32.0767,30.7576,29.3080,31.2039,35.0084,34.7558
G4_M_18_T1,20.8055,21.0844,30.3535,30.9149,31.8487,28.8133,27.5678,27.8213,29.5471,29.2979,29.1146,30.7372,29.7638,31.4096,28.6104,28.4059,30.0329,27.8561,23.3538,27.2458,20.9969,23.3588,28.5231,28.1078,29.2891,29.6972,27.6247,28.1020,30.1256,29.0496,28.3245,28.6151,27.4968,28.3341,23.8668,24.4549,25.4089,26.2433,31.1148,30.7520,29.9498,29.1277,27.5910,27.8184,29.8296,29.1828,22.5907,22.3416,26.4511,26.3951,31.3387,27.3998,29.0262,29.1325,29.4764,28.4388,29.2848,25.2878,25.9294,25.9338,28.8905,29.2269,26.3440,28.1286,22.5164,22.4426,26.2094,27.6643,25.8199,26.2955,23.4955,19.9758,23.9381,26.6484,25.0637,25.6398,26.4498,27.1946,24.9215,24.3434,31.6951,31.8743,29.7029,29.2798,NaN,NaN,30.2404,31.4016,26.3122,24.7322,29.3735,28.0468,25.6138,28.3619,28.5705,28.0609,29.0733,28.3173,24.7270,22.2535,29.1826,28.7101,24.4894,24.3560,31.1807,34.0053,30.1318,29.2217,29.8317,30.0713,25.9852,26.6023,33.1022,27.9027,29.3773,29.0763,32.8674,30.9556,30.8976,29.4620,28.5469,35.0811,28.0718,31.2213,29.7420,27.4713,29.1759,26.6319,29.7077,26.8705,31.3450,30.7001,30.0188,26.3293,28.9987,28.1335,28.4693,27.4222,29.7707,25.7094,26.7219,24.9846,29.0029,25.9671,33.2273,31.6114,28.4402,29.9562,26.5845,28.0913,25.3128,20.7698
G4_M_19_T1,21.7965,21.1669,30.2749,33.2055,28.1531,28.9043,26.3106,26.0737,31.4913,30.7653,30.7418,32.0849,28.4700,29.6375,28.2444,27.7887,25.8735,24.8858,24.2001,25.9828,22.1549,26.9577,29.5910,29.5865,29.8170,28.2199,29.7112,32.6061,33.7024,32.2764,29.0906,27.9473,28.4253,28.3661,23.6420,24.4170,24.0717,25.8519,30.9406,30.6881,30.5081,31.3312,26.3490,27.4774,29.0868,27.6459,20.0343,22.8117,27.6763,27.6686,29.3364,28.8875,26.6220,26.4643,27.3461,28.0948,27.1410,27.4242,25.1567,25.4126,26.7231,27.6496,28.6876,27.3499,26.8532,23.0358,17.2116,12.6027,28.3865,28.0657,21.3234,19.5203,22.5674,22.7852,26.1632,28.2429,27.8098,30.0722,33.9414,32.8744,30.4117,32.8362,30.3350,29.6972,NaN,NaN,32.4914,31.5648,28.7203,26.6107,30.6614,29.3002,26.0027,23.0092,23.8515,21.9474,27.3908,28.3408,24.7919,23.3958,28.1144,28.4913,31.5973,27.0750,32.6731,30.9138,31.8483,29.6678,28.3793,28.7799,29.2408,26.8695,29.5786,26.5170,27.1097,30.3283,29.5070,31.1142,32.1640,32.7512,27.7636,31.5189,27.0264,26.9233,28.8143,28.6291,28.9311,31.6346,31.4346,28.4422,30.9646,31.8950,30.8878,30.6088,24.1471,27.1687,27.6186,28.1580,29.7304,30.2126,25.9432,27.1432,26.6206,29.7402,30.2844,32.3723,30.5806,27.0312,30.5009,29.0723,32.1889,17.3385
G4_M_20_T1,24.0062,22.0144,29.9276,32.0061,28.2923,25.9819,26.4897,26.4829,29.7381,28.8728,28.6108,27.7276,26.0684,27.3389,25.6680,26.2968,25.9951,29.7801,29.3065,32.7814,20.4672,25.6173,29.6469,30.8349,29.6696,27.7649,26.5791,31.5421,30.0018,25.9862,26.7191,26.5373,26.2426,25.8216,24.7141,25.9278,25.3011,25.5859,29.8230,29.7527,28.1995,26.9105,26.9872,27.3353,28.6937,27.4036,24.3060,23.4582,27.8226,29.5369,28.0554,28.1218,28.6428,28.2991,27.9306,26.3388,28.6840,25.2997,25.2731,21.8789,29.9574,29.5004,27.2593,25.1776,34.9190,28.8147,25.2705,21.3266,26.4863,26.1476,23.9387,26.0076,26.1285,27.8044,25.9995,27.0112,26.8347,26.3401,29.0055,26.3814,30.2330,26.2490,31.0708,31.7375,NaN,NaN,30.0420,33.3518,25.5365,26.5812,29.1040,28.7149,28.3596,25.5333,25.9977,25.8696,27.2223,29.5690,26.2760,25.2348,27.4918,28.9861,28.4325,24.6220,33.1566,33.7410,27.7138,26.8057,26.7043,29.8530,26.8884,25.6576,30.3589,27.0929,30.9582,26.2355,28.5150,29.3210,28.0912,28.4591,29.6863,26.2863,27.6483,27.7772,26.3368,26.5427,29.5915,29.6474,32.3477,26.6316,32.2922,29.1101,30.6399,31.1609,27.5052,30.2439,28.2621,26.2891,28.1685,24.9103,28.1027,26.1603,24.4499,32.0208,33.5280,31.5299,29.2988,28.2306,26.8380,28.7596,33.1447,35.0822
G5_F_01_T1,22.7539,22.4352,31.1670,30.8046,31.9413,30.7192,28.1176,26.8266,27.8894,30.1567,30.3550,31.4748,29.3953,30.8498,31.8387,28.8973,28.3090,28.1618,31.1488,29.2688,28.1391,25.7911,31.1967,30.1676,29.8326,27.7905,30.2123,33.4012,29.7435,31.3244,28.8277,30.4465,28.6244,30.8432,21.4817,23.2901,23.1620,28.1634,32.0438,32.4243,31.1907,28.2440,29.5530,27.4463,31.8500,30.2311,22.5562,24.8951,30.3325,28.9071,31.5476,30.6414,26.9826,26.9977,28.1202,32.3962,27.5368,26.2098,24.9508,25.1998,30.5180,31.5496,31.3312,28.7053,22.1003,22.2165,23.8179,26.0750,28.9793,28.1595,24.9800,24.1570,23.1170,25.6364,28.2502,28.5778,29.0478,29.3458,33.8621,28.5358,27.5491,29.7218,26.4092,27.2473,NaN,NaN,32.8353,31.3515,27.8107,27.0106,30.5875,29.1188,25.5471,27.1348,23.3753,24.9348,29.5432,28.7655,23.3393,22.2603,28.0892,26.6262,29.2614,30.4180,35.0331,33.4035,30.4624,29.7406,30.6529,30.1197,29.1561,28.9936,18.8238,33.6805,28.1618,30.2140,31.2568,33.0506,29.4749,32.3641,32.3477,32.8538,31.2430,34.2461,25.9874,26.0617,33.1646,34.7412,30.7451,28.7227,31.3317,31.2308,31.4304,27.6392,27.1793,29.2900,26.9195,27.7726,26.2456,30.3565,28.2258,29.1837,31.8675,32.9209,33.0631,28.7017,30.9496,32.7037,30.1749,28.7202,32.3585,32.2878
